id,dayofyear,dewpoint_last,dewpoint_max,dewpoint_mean,dewpoint_min,dewpoint_slope,dewpoint_std,drybulb_last,drybulb_max,drybulb_mean,drybulb_min,drybulb_slope,drybulb_std,elevation_m,ghi_last,ghi_max,ghi_mean,ghi_min,ghi_slope,ghi_std,latitude,longitude,month,prefix_hdh,prefix_hours,prefix_temp_range,pressure_last,pressure_max,pressure_mean,pressure_min,pressure_slope,pressure_std,relhum_last,relhum_max,relhum_mean,relhum_min,relhum_slope,relhum_std,windspeed_last,windspeed_max,windspeed_mean,windspeed_min,windspeed_slope,windspeed_std,remaining_hdh
3e84ada1a1a3,14,-20.475032682053573,-20.01661981350108,-21.00806411378075,-22.176562396354406,0.03904727595653244,0.6716894924105481,-18.823259014468118,-18.043792566617398,-19.784559222340814,-22.698152715482575,0.1011924498049265,1.4455743585262595,81.34468503883045,-0.03201478537571985,404.92375714205934,92.37411637309265,0.0,-0.2426055575244763,142.46414336391203,43.666733414304886,-70.28632694093216,1,905.809744179935,24,4.686396050272296,100377.10948741714,100996.50690857442,100711.16402776034,100371.28196426449,-7.438762372987659,145.90187780392756,87.85359922784824,100.01948982880614,91.64665101619241,81.74035561819474,-0.44408521221519687,5.970042201827813,2.796557410739939,7.227654186216007,5.132736392429789,2.822951101740789,-0.18058262436230163,1.2622313128630451,1759.9036496028411
7b9b14b5c6c5,14,-20.059962410443106,-19.980178144600824,-20.706782466203727,-22.133531253311112,0.03858491945011369,0.6547931129240157,-16.814633548956028,-16.827333076843193,-19.41609318338946,-22.701884384434727,0.07809307725184608,1.3583548814940343,85.57304687850268,366.4611447613309,405.8668604422548,90.80655819068436,0.0,0.9091494173215197,139.0614649695217,43.6619466962783,-70.28318952465041,1,1346.5811609493996,36,5.904112720633123,99818.11173315236,100972.86310779472,100465.30567387256,99846.75867423363,-25.472041884842994,312.81701937277023,75.92347075624444,100.01149141999561,90.53631322288916,75.90480773026133,-0.2762934992800423,5.843140911161706,4.44672250430978,7.21893026434668,4.539293415953416,2.5583020339846314,-0.11080006210637273,1.3776971510853175,1323.6917835139634
1a09766f0045,18,-17.134707055851393,-15.098879805134178,-16.657594766520983,-17.873402981464316,-0.24904352189643864,0.9430995097057691,-14.388685238296125,-12.90550077386903,-14.804471406983513,-16.506548343278453,-0.26015886605767546,1.214081956490363,83.33799975230451,453.1189971869954,453.8542095779992,105.70916205553507,0.0,38.74458372291622,160.72811250371853,43.64866721238452,-70.25212735840063,1,393.60711571498393,12,3.679239678221109,101796.87739964131,101766.61630043836,101513.7292074179,101198.2864347035,66.81796549775659,232.08627811999094,81.76356720259814,93.46686164985462,88.05432049816382,81.84117175520527,0.07061679361817481,3.2730483613976316,5.848963447233914,6.060158965833246,5.83396653608313,5.496687837889235,0.02742027289212936,0.17954271345803186,7809.288535636617
b94d5d790c7e,18,-19.702798170264774,-15.128470616394798,-17.22387888472428,-19.691557562886192,-0.14382333024459754,1.2325013357048273,-19.482264458713885,-12.872654577073586,-15.539660142993595,-19.434805058159895,-0.20721277310271569,1.9474245404671116,82.82422417236131,0.2490117956615179,453.4352149505618,103.96105878467966,0.0,-0.13802539071864958,159.5149280039743,43.64611225716365,-70.27663847976785,1,806.6123159578777,24,6.559223133727005,102444.46366023038,102402.49113173802,101776.15508802983,101153.22075949384,59.59761532307023,415.60109455642385,99.99166512519741,99.94465124099672,89.91383843161184,79.7193272531938,0.5259719573180291,6.643959754208019,2.8678307216655994,6.055732176676591,5.284639011101892,2.8613003650235505,-0.10341528596553666,0.944486756360911,7389.83700207719
1a2d1a5bc375,18,-12.047643202460039,-12.055509690451908,-17.401366322170702,-20.055412214658407,-0.04070229346546388,1.8880488634255923,-9.922639404127809,-9.916196005954339,-15.947137973376579,-19.491924923579656,-0.06623543819778059,2.5615157987496864,84.4445313876281,188.4383709787508,453.1213950809695,87.93154860676877,0.0,-1.0958218061640694,140.1027677732906,43.649744504359475,-70.26018991904232,1,1219.3026903203324,36,9.606402751987883,101573.02987965455,102406.79680899413,101932.1139474297,101134.97061198582,23.43165992847677,385.7649335428231,88.22050857426471,99.95537201275262,90.72852008208844,79.69600176179091,0.20675738771709515,6.585375216408658,2.625520848060303,6.048353004127891,4.0623050851526905,0.33497073541706257,-0.16756379111421707,1.9357746478228806,6973.111032886295
f750e82cbc18,3,-15.99180878738921,-15.651618837968966,-16.658568379723118,-17.761841161624233,-0.116171019843121,0.7276900149004657,-15.472311814565542,-15.49736886230412,-16.96601201294055,-18.495479727875185,-0.10365103201965675,0.9928319401969374,82.03772879396878,379.89545804634577,379.64698982967167,90.93536791853579,0.0,33.1919791525128,137.29536488711827,43.6662184656585,-70.28347185306518,1,420.4786458614099,12,3.026723716107277,102134.10910241706,102144.09836914485,101801.83463363077,101304.94523659539,87.63156675228988,307.1984976406747,99.68676535795221,99.95563975983235,99.94743503574163,99.73847265254565,-0.013784372155402149,0.08952271046769272,4.3939178203617475,4.8573827789441,4.70621566381381,4.387748270440107,-0.01875548468528651,0.11711850832206963,1123.719075231421
574355e46197,3,-21.22086234278846,-14.808057065546214,-17.012863544650717,-21.158355752069642,-0.14056175130986856,1.7659231074076156,-20.816713242009584,-14.083706814570167,-17.080258681804228,-20.892077779571846,-0.1229129978623931,1.9984045245396707,80.35404404423079,1.1691532441421264,388.6591764626454,87.19729905395995,0.0,-0.3172098453542448,136.8646630874493,43.64678015867558,-70.41921648694854,1,841.1779611568498,24,6.8035146418418515,102530.73422782717,102676.71344331327,102113.2048944158,101255.27844258034,58.553512537480444,420.6039638792435,99.87806709375245,99.9447150181667,99.72613817148928,97.4400677061955,-0.0021054394931610083,0.6966049062511567,2.455613718936249,4.854698857890789,4.155003426640926,2.465352719733445,-0.094972758440382,0.7293430942857212,709.9374776209876
53286dc760a0,3,-10.081613791573723,-10.117480358334971,-16.728519814917394,-21.20974627858229,0.029278683909688633,2.423000711693034,-9.061066043974064,-9.050024186359856,-16.619610116367525,-20.8700048348221,0.056257068081041174,2.6411028962739818,83.50387352017361,278.1107206481089,388.70812819757117,80.35004990926484,0.0,0.029269752298794353,126.50525967938263,43.634907496123134,-70.32580803035198,1,1243.3775140450778,36,11.856351267112943,101737.52264930529,102642.89752979815,102146.8151623315,101268.95848013817,15.680988241682803,367.64339830371665,95.8772011347213,99.98440725685171,99.60468258173061,95.87379956227512,-0.021889040515261096,0.9206533354217876,3.324026738724325,4.846838839740807,3.7909594071445007,2.3693288902530183,-0.0638288780033339,0.8316158479429937,306.2447221540628
5348096bbf17,361,-12.257896752302502,-11.491311935586316,-12.933907723264355,-14.373250493109746,-0.10532678656353615,0.8663702130775734,-11.743317381501715,-11.536403683844881,-12.922051081027224,-14.43846389519964,-0.06788673088564627,0.9511592375366429,80.26022593697404,391.8434698172076,389.85401267861346,91.6250859549918,0.0,33.60487317756762,139.7779424178766,43.62749475641596,-70.3362515072838,12,370.1775740182343,12,2.913883938418417,101894.95561944618,102034.04779133156,101864.87635058463,101656.90046170192,30.197542140486597,110.93029433690364,100.10841421775872,100.00972365524437,100.01084777199142,99.94214242491456,0.00642701608344013,-0.03327200660531127,3.7920747111680253,3.781206338821984,3.2893061941421293,3.0656365929435485,0.01630351011347414,0.21831977439820707,3817.9948239090895
7392416f7f34,361,-16.77884428065828,-11.54576312796018,-13.392191347623438,-16.774234052062976,-0.13102109949616372,1.485751060084996,-17.447518641236204,-11.249146149656472,-13.335138109109096,-17.402610066005767,-0.1452312276885416,1.7758293589945977,84.26758113536359,1.0751783911568071,390.3705366910629,80.89538778612534,0.0,-0.4852350374993091,129.34654996925272,43.62107363769205,-70.32779479213023,12,752.2180341059222,24,6.139696610539901,101867.4880334822,101987.70841756882,101829.14703769071,101652.01221008615,6.079264505303646,88.48205424237854,99.99480392386886,99.95149485877015,99.99792499165419,99.91260771247497,0.0003663591190632282,-0.0025438164813222294,3.812111791211995,3.956762926179512,3.581489815506913,3.0677822693334984,0.03771855339963227,0.332330731217722,3434.2465350164284
0b0992b345de,361,-17.58971887683133,-11.564451833201785,-15.091889488427757,-19.64189224118693,-0.2297101216267546,2.699180774471254,-18.76539170778609,-11.225209150898781,-15.53016115898651,-21.67235189177524,-0.29337638824030843,3.4771886575366064,83.19160155587721,364.44081326271487,390.4258291627921,83.05893981260928,0.0,1.2094497208046853,129.90206634816457,43.65179500758285,-70.29816980050272,12,1206.5950373717083,36,10.418725974942708,101668.09041726813,101974.7494977737,101841.68694884794,101651.4053443983,-1.0625664767174992,83.60315128752238,99.95204448667444,99.9927612991511,99.95868245937947,99.84627720359545,-0.0022953362811326625,0.023013005955294298,5.676759850976235,5.69848235193659,3.9524536713970626,3.060559441871777,0.05603326638613194,0.6439979714123328,2985.2666235689635
73f7d1d90393,15,-18.16003512160819,-15.806839857854206,-18.041635623513468,-19.191130222208052,-0.24215558241764523,1.0390467012130182,-15.122119186101099,-13.552111421493503,-16.515303144893924,-18.807652390413047,-0.2330791149534059,1.5951981535497026,82.48522244833637,457.3694397251604,458.44513498095574,113.93742354450632,0.0,41.282231336142,169.47054007484545,43.622575761648115,-70.26573154070334,1,413.638982766954,12,5.22677602327158,101059.4777270994,101104.43828556383,100674.89219882399,100102.03444164607,97.80483898020287,343.62800277883997,78.28216407129149,99.92885801343209,90.9994580986071,78.408572150622,-0.12860524532734807,6.575934777346243,6.508371998492295,7.185042181010691,6.681110817534205,6.234158673541737,-0.06621193575308612,0.3061226275003285,1120.1740043316745
8b9cbc02f4aa,15,-18.9366860987895,-15.807274476278712,-17.964878915396042,-19.196323608156227,-0.03749565808744029,0.8757626358973012,-18.312677750599484,-13.519016288450509,-16.38628512323861,-18.799442272188273,-0.06625501632056806,1.6334742432240372,81.76125178461562,-0.9100854500088247,458.38989645636696,109.4833577466815,0.0,-0.20466017275937726,166.62586801274466,43.658952252891936,-70.30488279506915,1,825.2394676616794,24,5.246742305420543,101726.50142534477,101711.74898382433,101045.82458911528,100120.15110642467,67.12081179520887,475.21587734270673,99.98972165964403,99.99206731887635,91.05311746190549,75.08752989282469,0.32092112600304945,8.30834827335331,3.5884894322912633,7.192605779774917,5.908542366615286,3.6003259306744884,-0.14081386161317871,1.0744183691862346,707.02466853098
757e2da22085,15,-15.75199269697063,-15.7371406318476,-18.01270610215562,-19.218942966651138,-0.011749035398422618,0.8735262652013459,-8.734807042066992,-8.726779892127238,-16.33689362903222,-18.841479803636446,0.012287285722376265,2.3062352384844593,81.44954103131698,416.8429883914094,457.91357798508847,108.01177070559334,0.0,1.152292125643091,163.89348029955283,43.645315459207566,-70.24080154245217,1,1236.6940428970217,36,10.06023424614946,101924.66177461096,101962.66239096684,101332.4568011419,100095.40140083342,51.036591075326704,549.8714608376467,54.999122130461366,100.01404975213198,90.14875871213137,55.16051103451187,-0.15535680121083312,12.008809328247665,0.6052000842056835,7.201800200744674,4.6115312566558595,0.1920681011314784,-0.19544549917900658,2.1262631368968563,301.1618261014895
1edc8ac842b5,34,-17.753117558206586,-4.162032825045488,-11.409483934771364,-17.76069321280539,-1.5501039137667312,5.594927931106185,-15.982994347644604,-2.5691621102728757,-9.658408130968526,-15.994722518396207,-1.53334311383934,5.530642710918803,81.85635375068563,485.38629473732016,485.1714446767596,129.0128381037178,0.0,45.35564279662388,182.18869605803377,43.64309986084219,-70.39364570832409,2,333.58052038645343,12,13.380781544568222,100209.38783019884,100219.76973132166,99619.73638135864,99080.37170926691,119.35308352309502,429.40630147023774,87.5439559336438,92.2687991210305,89.17563494590814,85.85702150287241,-0.33778872025428847,1.9810705403904312,7.950765202759944,8.007325516822437,6.812181703282107,4.5663433388144785,0.3355167711152725,1.3564300044641873,1416.4296056871553
924730eb72ba,34,-22.99540286889565,-4.195559185439328,-16.229035402418447,-23.01011074469194,-0.8575739180319126,6.3584290453570125,-25.103587317366948,-2.569990547766942,-15.71962794516171,-25.09531595820846,-1.0454486379476167,7.465595258978719,84.56162217120243,-0.9258422513256828,485.3388186109963,121.18011838805812,0.0,-0.3968163089282302,175.0340304686247,43.635652120613315,-70.2786559405514,2,808.6071570293726,24,22.532430581508752,101400.95137380295,101422.92182747253,100273.90963134807,99065.36418431715,107.98778867797091,754.5790436235958,100.02016591177885,99.98198730072819,93.52353650535233,85.89169532397423,0.6019228109802154,5.3078115962854495,7.473968607105096,8.136032941708942,7.280249989195677,4.5592492288915105,0.09079989673730762,1.095619168474646,939.7479936288089
e811b7dffc24,34,-20.48602308948809,-4.174532911727989,-18.46967871798909,-23.704338629994375,-0.49682029061757965,6.106003698793966,-20.552480096736467,-2.5631348270635113,-18.884799018578978,-26.983995603290424,-0.6537906399467045,7.666162641422762,81.1600461722777,489.0968419769736,488.63029040610775,121.32619128675832,0.0,1.5280401789433036,175.27763102842746,43.64925004581872,-70.29056832204313,2,1328.2999369798413,36,24.408902295641862,102044.53517371329,102094.83902320622,100771.31415577825,99101.04562776585,91.68311901863405,962.1510507282837,100.06774919707642,99.96327027324521,95.68981150031365,85.90279801071867,0.4220846996684591,5.323896212040085,5.94803867081815,8.150724883994727,7.192423912502366,4.573958182152095,0.009525062491085824,0.9774251408911978,419.1516320171915
916451006621,1,-14.05707778749206,-12.016556954396481,-14.875345701628827,-16.445717907668612,-0.15699001741473856,1.344692047222196,-11.374693082866747,-10.592087131764654,-12.745676520372758,-14.266150714234724,-0.04717491130998488,1.200968097325435,227.46218306123066,173.63208952728732,173.86884864857154,38.20169640093511,0.0,14.697705036879942,65.04926023784013,42.40737709992287,-82.94120732739788,1,369.25769433698736,12,3.650105925918998,100021.35069105502,100074.6760551792,99977.8384311032,99916.2476091439,14.996466313197875,55.77025619533506,81.71285707209948,93.16026862152322,86.0713221331885,81.41482291869794,-1.045028416892999,3.7782412546373023,4.0658765356039,4.081083364848229,3.5523308485008376,3.208660078025259,0.029380019686859955,0.24961579291496555,1906.6748900595358
fdba738549e3,1,-11.354819007041005,-10.859056764942897,-13.460619286728246,-16.447401658447824,0.19050361481324724,1.819911936066762,-10.046318745072009,-9.649979363353406,-11.554206887875678,-14.2554085363683,0.1590372552442943,1.4884653923570788,228.154254197067,-0.7788050001071111,192.68158980823839,43.23086594383231,0.0,0.4666471511531879,66.53119874138189,42.39226853350409,-83.04762175106349,1,708.3566246545439,24,4.604627221905635,99604.6171305767,100058.7536547516,99837.04271955593,99599.87893011198,-14.80382204664955,133.84407972959454,93.57569888207773,94.3309274795148,88.49509250580464,81.39639744371762,0.2788840329953476,4.399538551314031,7.760540216887147,7.760008087569654,4.607641173617881,3.208745069677894,0.16443233591540132,1.2420983936981307,1568.1467325657964
87162db046a2,1,-14.02302081652391,-10.886140520694319,-13.413268340477227,-16.469640624792877,0.051620321975558936,1.5552776078746444,-12.338982327917247,-9.602610551048668,-11.69495758330575,-14.231677679361754,0.026378661051986326,1.2937780728661556,224.30086477218487,191.88387570889472,192.81513522218384,40.01254931610964,0.0,0.29797473209901926,64.95766768763933,42.440864042953656,-83.12609161064572,1,1070.3596122505405,36,4.592314308489375,99175.9659472057,100076.82851756678,99713.35307205241,99161.75741471676,-25.18585457670146,278.04028412854757,89.09190874759081,94.34609663038142,89.55173528123801,81.4034007242666,0.201916286189515,3.989087578157036,9.67191467567192,9.68440268763993,6.107999422709924,3.1940389767867505,0.21946993205876086,2.3717048758516364,1201.5835841671105
f995fd6fffd9,6,-16.68720705237051,-8.193614837180892,-13.576537811571725,-16.698591192102374,-0.6452359958841705,2.492699919156848,-15.26974728555542,-7.044217969084391,-12.420727846581105,-15.282675810467284,-0.6426919799497528,2.521642517630409,224.8412222072703,208.06359475761926,207.75474859567424,37.45504176494523,0.0,14.86697423366161,67.29695307808653,42.438834666228466,-83.03016636807655,1,364.6156419390594,12,8.272143129058042,98339.68762563549,98295.37207915107,97920.4923033534,97308.09566245324,89.58445686249792,320.04979712603404,90.28446112647846,95.74286717844154,93.94520079083279,90.19340912288162,-0.20692000026924215,1.5565549564242454,12.274101005450875,13.035451768795406,10.131247666356577,6.710790975796434,-0.2494544899995787,2.321328399295565,2965.0199878231215
f994ca363df9,6,-23.687783724776523,-8.150527903088548,-17.098186268802472,-23.724495295583743,-0.6002783369492265,4.227571620193004,-23.763068000492673,-6.990716165162038,-16.170432210424003,-23.770486761798477,-0.6514635418321186,4.611516189707683,224.88033565213246,-1.0923375982289698,219.01371718182824,49.72297487583849,0.0,0.7840391390579443,76.33080052790446,42.437614935952126,-82.95529399685138,1,820.6705874631647,24,16.7499719843405,99049.3102680082,99062.98062245942,98380.72558882383,97311.34532992034,74.26484052417182,522.3743199479762,99.93254652331404,99.99426121270099,94.46991125350576,89.325014682305,0.18938706357260884,3.292678020313359,9.658937601522961,13.28512416081868,10.793772163765489,6.725124186726287,0.005200723974033364,2.019216940398015,2515.5270415779323
ae742516029e,6,-21.721405987446254,-8.158511983741723,-19.323796810657647,-24.667852998344742,-0.41819072327658363,4.71391945380838,-21.54226577267116,-7.034607067335576,-18.759136618742456,-24.843029107656697,-0.4703962133217971,5.25096009687114,227.19091212045603,242.65606041955283,241.8972977706796,48.102966878818656,0.0,0.725052067347652,77.45975193227544,42.40883798908633,-82.95325876961984,1,1321.0873975547083,36,17.797182854073135,99454.9985660391,99471.2499821391,98615.75569631795,97331.30189019372,56.41385703545833,603.4535640934396,99.05527303827661,100.0182297992743,96.22804747213671,89.31570924276159,0.24875119783285762,3.6562025159998983,10.666631792100196,13.26976216769881,10.509982423573838,6.7162243798543075,-0.026511733201704885,1.7007729572046728,2007.8661934410611
33c295996061,21,-17.07631585947801,-17.069997706963573,-17.768177916393174,-18.924685496500025,-0.07974881433565802,0.5991517471319934,-13.912317300864323,-13.95540497610093,-15.24958082467521,-16.92313557342834,-0.13066518454299236,0.9800582240459411,227.43641257050066,444.1244176009237,443.704946846339,82.5929254478672,0.0,32.64863184505644,148.5481981128822,42.41166415623807,-83.13283843012216,1,399.02150708295846,12,2.99324968213703,99336.60844250201,99394.847527574,99177.49921442401,99019.03953105617,40.97296787764609,145.85114584279452,77.11535490207194,85.20873533040715,81.21289386754844,76.22466249479214,0.36392375809971755,3.1261836494570105,7.187644801067991,8.392670560748716,7.47430961702646,6.057098073118271,0.16445352738649163,0.762988174461029,6528.901700381079
3063f2611492,21,-22.407490604010942,-16.394573789949096,-18.375141091428645,-22.41754483169987,-0.16954284811688658,1.7948588924261708,-22.004995465930584,-12.219258489970239,-15.870085370064523,-22.006023965940486,-0.22025792515550757,2.764901616321252,228.7750472678251,-0.8420690554606,476.4263206758098,107.81419165447925,0.0,1.6091662379746727,165.2764024763,42.42763802942232,-83.007300370101,1,813.1740517623435,24,9.79489245222071,99440.740171542,99455.20586561489,99279.39438209678,99005.82100841886,21.334430204421864,162.54799819315858,97.8634224852005,97.82674800805043,81.44191512211034,68.77478618979251,0.4163154619398334,7.618201021677619,3.879418146763702,8.356828946035318,6.4690031741749925,3.8718654325195034,-0.13634695287033868,1.3115242087432388,6110.3097937685925
e080f9f485f0,21,-17.99637836310678,-16.3922854351468,-19.467322133775667,-22.678992189660054,-0.15639838261588837,2.270863138026677,-14.480586492193964,-12.253807994261415,-17.498586411468086,-22.532543784574226,-0.22351311830846574,3.565288276936581,224.3425526381287,338.2273421633338,476.31221109738743,95.63559352494457,0.0,0.12805032367447636,153.32215076139792,42.4489825501795,-83.07328249761963,1,1278.417387996621,36,10.308170221425161,98987.30066965359,99503.69001419519,99291.3141198557,98990.15917450703,3.073457066168281,153.42926520458698,73.64384156083592,100.01924251626308,85.67989984184007,68.92385720886026,0.5090130843224245,10.176152742669917,4.396712494215708,8.374698714437613,5.213663362091117,1.2312391842808166,-0.17910892950515334,2.1305386766599,5647.704352075108
