id,load_mw,reactive_power_mvar,line_utilization,frequency_hz,voltage_pu,inertia_constant,wind_share,solar_share,contingency_index,grid_stability_factor,load_fluctuation_rate,reactive_reserve,tie_line_flow,bus_risk_1,bus_risk_2,bus_risk_3,bus_risk_4,bus_risk_5,bus_risk_6
13,0.4461027883393043,0.2969560630279973,0.8865136871159531,0.5264192283045727,0.9219353857226784,1.0865156880931908,1.1741792967150009,1.1971726865585597,1.3370890431460698,0.7665093709599512,1.0811829292736783,1.0524817262443418,1.2091352502512889,2.67808,3.16364,3.48142,3.99937,4.41852,4.70647
14,0.680587135090114,0.9402033404677512,0.8398904337000231,0.9563132282063768,0.4523138268591164,0.8143782299009391,0.4321203764820427,0.7563148307042487,1.05215928419579,0.889274419795073,0.929118530181262,1.3163485492790932,1.1770003117134735,1.85202,1.93959,2.16638,2.70937,2.85321,3.22529
15,0.9092463309330228,0.6712817940447577,0.8833740289895269,0.9231774590932534,0.3996751504730725,1.2238270253105157,0.8336208925474162,0.5544414983074919,1.3477961738581654,0.7218238155008533,0.6209686400575011,0.7046539456551743,0.5703957900523123,1.84816,1.91216,2.09145,2.40688,2.63402,2.59651
16,1.405734613117024,0.7841446093422713,0.8094774456958972,1.4112441271045335,1.26522012088265,0.4297597816461477,0.2745682335485319,1.7015889950936078,2.0135760224619457,1.2288508185758056,0.9704772233826257,1.7406455777930043,0.6768434839322391,1.49171,1.66595,2.30942,2.32476,2.3092,2.37644
17,0.9233442507449632,0.2553699676770364,0.9503662355211768,0.9619244297428432,0.9632637104717382,0.5495811930642238,0.8629188814347695,0.7408513699556208,1.1481160716307934,0.6638709089217348,1.0938927976278376,1.4427060601712376,1.1527565560340678,2.08952,2.60101,2.85074,3.30288,3.36848,3.74529
18,0.5578205495266153,0.2431520991191824,1.1183643027347157,0.8804237459552938,1.2243348257318214,0.7569892165089553,0.6536937502102499,0.4430177481663001,0.8192509995712336,0.7772318889246358,1.1178607530308946,1.5416315953268949,1.656401031569518,2.67747,3.05471,3.44509,3.89636,4.3043,4.59397
19,0.9006398838688212,0.562558568731139,0.8538130604125843,1.1216369648787248,0.9230363771092284,0.6320834031664748,0.6485285738368447,1.2134925511621542,1.262869294104099,1.1592051843607656,1.4966638248609052,0.5520878144345276,0.8544496261211019,1.95611,2.29562,2.59205,3.10763,3.16808,3.6805
20,0.6192301911956991,0.3839263596859413,0.4494324248144326,1.0171305506471435,0.9788515845030944,0.6713349938624701,1.3034151743327649,1.2259219704180613,2.2713282550208924,1.4535724769906049,2.3627560536263634,1.3849095409724808,1.173720600519924,3.08406,3.64773,4.16523,4.92768,5.12013,5.95438
21,0.9944469955718888,0.5672594305558909,0.407477015843988,0.7211641484964332,0.8616684828839448,1.291666571085368,0.4005328037475685,0.8309158913102102,0.4948441803809891,2.3221480386090385,0.7859081039448855,0.5673200172811795,2.604429933445052,1.95687,1.96784,2.255,2.51871,3.36084,3.08419
22,0.8277926783275588,0.9818284075834672,0.5384567631665006,0.9966462329167282,1.238218579351599,0.5377304986302114,0.5740449714259512,0.6738620015834496,1.1020304380434691,0.7380911777470561,0.8548774101341833,0.6159951670897127,1.6481600881350262,1.69026,1.75787,1.97952,2.29106,2.45069,2.78376
23,0.1388590094232269,0.4831188789246645,0.8646293297452314,0.3606103036278745,0.8062282528974803,1.4879936576429655,1.059026880415788,1.4002440139353465,0.7462196594758373,1.400649426252229,0.8077416268022535,0.6436147226580519,0.6165738756478202,2.30236,2.60967,3.0172,3.06692,3.72429,3.64663
24,0.3466495502480213,0.6863247548394511,1.065016561753449,1.2310183652080082,0.4937318764564747,1.2745382970837318,1.1130329066148217,0.8372547787385319,0.8045940322668405,2.240267761588632,0.7144466021612504,0.8421827862609461,0.7221243176544001,2.6162,2.85806,3.32283,3.68671,4.65612,4.35453
25,0.2099869996571973,0.249880160411948,0.4645639548683072,0.3436309035087403,0.4263749795647568,0.9381736518142026,1.266080179667196,1.1437609251716654,1.0262920737384504,0.7527229491778015,0.7736851442762209,0.8846005012423065,1.2805145174192445,2.20905,2.66319,2.99063,3.45769,3.83609,4.17905
26,0.3935813778882552,0.8435254234520587,1.4385418281347098,1.4556783796925157,1.323420284373161,2.005579979108902,1.6074960887078615,2.139311086308006,1.2690088165689155,1.0518506058540078,0.45879828317706,2.349206363260236,1.179109432323059,3.76487,4.14037,4.64528,4.82078,5.30173,5.74446
27,0.5242935202801776,0.391494609966947,1.327353273839035,1.1858522249500825,1.3623486943792955,0.9958076441991632,0.6287135660647732,2.1719625891013044,1.269873539618798,1.7654064944461088,1.4342776780623658,0.6438007271255753,0.6011702406026537,3.13212,3.55869,4.32871,4.61979,5.45205,5.64011
28,1.2169086446322257,0.6109462819050565,0.3785283370090022,1.365015259336173,0.6258170275359258,1.2542512991998434,0.2807059912281689,2.093178391392147,1.026160332702194,1.3611390858845134,1.499251472826728,2.143206887437381,1.1899791309031875,2.08776,2.16962,2.95822,2.84917,3.26094,3.57364
29,0.4132200172935922,1.305877341447407,0.7684772997537724,1.6877658713277794,0.6995358402544708,1.5567896266429344,1.4566841220136058,0.9031360910872128,0.5979605766473683,0.9518790795438736,1.1402165908384652,0.5186088208105492,0.9588158844062352,2.77577,3.11016,3.23852,3.64937,4.01272,4.43821
30,0.8781646068481813,0.5587808107148133,0.6563368214067733,0.8767323152866958,0.3954914572072964,1.2302376172235503,0.4480135805613113,1.0237397701554725,1.0128110470654,0.6361148104469061,0.5421312041714788,1.3977582734991998,1.4663046096124612,1.90327,1.81848,2.29564,2.48804,2.83938,2.82084
31,0.4036394517018257,0.7534401637305521,0.3979906963605905,1.088065653445787,1.0592152314206118,0.5749678556658121,0.4248498115051272,0.971604640689403,1.2276752628072622,1.2384058976393408,1.195407318516107,1.1750239592901668,1.2317479914659977,2.10736,2.40172,2.87408,3.29486,3.41742,3.87489
32,0.9619810528194364,1.5740434940350676,1.0490316163994209,0.3072292355883075,0.8751843073189923,1.611019538323356,1.7983455604794625,2.089917347762423,0.4855335285265783,2.165779745361935,1.5237265878153947,2.299630301221624,2.170649870422167,3.43021,3.93104,4.74746,4.67473,5.75092,5.91665
33,0.716526591642446,0.7769849601273741,0.6718328664073583,1.2832145002657354,0.437276922297473,0.5523141768068617,0.7711825287522127,2.003206960105248,2.2240364994403974,2.22757158210798,1.3409994106567749,2.119425863745562,2.2773637269674225,2.32799,2.67835,3.5706,3.8731,4.32228,4.40153
34,1.362806900590268,0.5252374441336644,1.410246161497164,1.6323388793876286,0.7844008145355941,0.7131301651231527,1.9126773010681608,1.4428571207114382,2.1654007799548887,2.072155447841719,0.5392929600715612,2.174507668846744,0.5062265724547168,2.94647,3.653,3.81769,4.65515,5.16238,5.15376
35,0.7795459482420709,0.7639415614575116,0.6739651098785788,0.5276014676755607,1.171989664521505,1.2030383329822492,0.7567943707321314,0.908105166245442,0.450345754153261,0.7492506736191338,0.5209718937990967,1.00060049275166,0.8153735091630832,1.75266,1.78669,2.1828,2.30844,2.60274,2.79842
36,1.4879228895344334,1.3511069351989038,0.8481753541493728,1.2265073143270726,1.0981396045415366,0.4090761116143325,1.3224937160244643,0.3970040051158953,0.4698732976874634,0.4463731852800008,1.9400588124528235,0.7241772568401971,1.6525930454742497,1.67495,2.0037,2.00238,2.37608,2.41409,3.16665
37,0.6010250819808435,0.8641704540038411,0.697658529251236,0.7748223597373575,0.6155478046673308,1.99751803614158,1.9415874338935128,1.3373889548890927,0.8690542017900735,1.1667741109981733,1.7136558011088685,1.0936384901423974,1.487669273029817,3.44926,3.87748,4.2207,4.39198,4.98783,5.70994
38,0.3418669306373854,0.9754110310350762,0.8043047765201633,0.3850436894613824,0.9641888364066432,0.9851382627303592,0.6032167594546644,0.8096794459293126,0.8927642662093429,0.9355382894812128,1.4630271276634372,0.6087220918312479,0.8724958329051806,1.86707,1.95908,2.31591,2.76765,2.81799,3.20845
39,0.8633680546792517,0.913684673825504,0.5074770047020548,1.021131773917641,0.6665278574455682,0.3569586002683483,0.4671367611016527,1.251010960612081,1.0873371711524815,1.2286934003760732,0.5247606907681008,0.861259480172611,0.9936043197988276,1.30629,1.52694,1.74429,1.86533,2.10282,2.16576
40,0.5838388022041227,0.2611958457741863,0.6090877747179249,0.4199895451533611,0.997445505152872,1.1267885433967593,0.9873217934376444,1.0120504258287213,1.448585984207685,0.6628119995175514,1.0743162020907853,0.967209649437596,1.5074495839550637,2.52017,3.07711,3.52096,3.96373,4.22083,4.35569
41,1.258676018981574,0.8330806165526567,0.6261465539214212,0.9620064502429267,1.890977989628872,0.780425791388877,1.7573034532193557,2.0146871120691583,2.120913061793867,1.4428890146351523,2.1572243915773663,0.7831780983743097,2.444742895111623,2.5471,3.21584,3.77704,4.16163,4.19169,5.01623
42,0.6514561003974042,0.9632278416043248,0.2777671172152389,0.97616028506883,1.4268744097719683,1.7689532467776874,0.5271748930101642,2.1881741139486546,1.1123076086874542,1.3885741625374095,1.5059120666558408,2.0655728832710487,2.235163773770345,2.70495,2.84197,3.7946,3.84009,4.07783,4.69225
43,0.9696953197532684,0.6181543444304719,0.9483850649952072,0.696786461410363,1.0748756053090602,0.7407594440170486,1.351932232152257,1.1911526494315507,0.8239946771483724,0.9953542372024308,1.3122946575668315,0.5951448159220813,1.384542729474166,2.08653,2.67348,2.97934,3.16837,3.50279,3.80444
44,0.5052884335633349,1.0277612138083678,1.0332181635607571,0.3134712702907816,0.4395129820469955,0.461913914228185,0.803720947265304,0.5575978002080741,0.95399360910836,0.6334838037469186,1.1780970586538002,1.475964441380991,0.8017859797491275,1.71912,1.96739,2.1931,2.5228,2.51827,2.95838
45,0.761462475050442,0.8473686998124619,1.0965082572968754,0.4828733866129551,1.0676087151004805,0.4799544860805128,0.8527970111904271,0.948557866198606,0.4706965658532251,1.1197255588173405,0.7157098045610853,1.144018299863501,1.394202741358803,1.61276,1.90291,2.08818,2.26161,2.56714,2.60344
46,0.933344227599494,0.8850249069649689,0.5755718424162626,0.7189032444455307,0.4883171941222362,0.9979951994156244,0.4299481991967457,0.8094542548848918,0.8639768665774253,0.6983063367179709,1.2431906069393583,1.3825608529976814,0.7060645168889211,1.36238,1.46963,1.50836,1.79451,1.96901,2.25929
47,1.1103412302603275,1.4778005363162163,0.7159508771771155,0.8161549715547186,1.476066044910116,0.6377585470153774,1.4574232903082356,2.092925228145223,1.5854251730999596,1.614830143104247,1.1317946377034511,2.1657852998204365,0.936941238682549,2.27143,2.62987,3.25985,3.27666,3.69568,4.06994
48,0.5293245561037889,0.6353197242765317,0.428635341304218,0.966782863317464,1.2074996098086417,1.299373729390946,1.2632936578083016,0.6802538876585459,1.233670681088996,0.8948009579824611,1.3059791755932757,0.9599644331012864,0.9475226382537938,2.645,3.05093,3.29344,3.7862,4.0022,4.75846
49,1.4225560796829595,0.4668973479386764,1.5244222713021804,0.5932476093892222,1.075304521067066,1.284197522265677,0.6131331603243328,1.404716608814479,0.5678174178489865,1.748160576941395,1.921401899391245,2.252130933876073,1.311402401812359,2.43622,2.59325,3.06111,3.27322,3.94982,4.13663
50,0.7057620000918899,0.2904704884069038,0.9847711167820006,0.3092843980977214,1.2271759687906043,0.7960675032918879,1.1677694195580812,0.6037867058616135,1.029683118151838,1.2465176577061192,0.958454979633607,0.5504873604344733,1.357458623043384,2.24461,2.71311,2.98795,3.51488,3.84807,4.15386
51,0.7077973644858497,1.2893370810487348,1.4123848794888223,0.3635320801054638,1.879020309537308,1.844810282139285,0.2940696182818482,1.7704034501167634,1.3210069800473658,2.1914895700381773,2.2706817049350945,1.3230399939281994,1.911320801701176,3.23762,3.33288,4.08858,4.4466,5.26192,5.6398
52,0.419775233135126,1.0897532538722352,1.0285843956730223,0.5757152505846906,0.5556904946313348,1.6845585078085252,1.346465082657191,2.2000392361872096,1.707969885504173,1.3060716371998156,1.974305927526227,1.538489371587155,1.0162804098378158,3.04664,3.06419,3.93435,4.07797,4.52355,4.96892
53,0.8648531597373228,0.2309843973211609,0.7531570383534436,0.6221238108962734,0.3219275015827537,1.0230972945711694,1.125812808882328,0.6275131639374524,0.4480889433211742,1.074325391589606,1.0862752277607888,0.9156923536970272,0.8698527044951182,1.91497,2.38244,2.59541,2.88513,3.23931,3.40374
54,1.4829341868661952,0.3559407200781145,1.5574171942789,0.978678189492572,1.3680327865173656,0.2364563650474661,0.8403634955019785,1.9033964215109835,1.8153114465218332,0.3948939383854607,2.268601101769756,1.7707866353250552,1.9692360149307773,1.99053,2.53227,3.20519,3.5417,3.51048,4.58105
55,0.8520584769750034,0.2748889835062375,0.2850127264958326,1.0540969980365176,0.3738030397887507,0.7901747988991663,1.2262769326293288,0.814795553276546,1.1974041114705118,1.4257390578982585,1.022196102090021,1.3554064367677097,0.9911721205441336,2.04315,2.59148,2.94093,3.34881,3.69203,3.94562
56,1.0365702525556737,1.4652970237159486,1.7228512598662549,1.123663690783358,0.9511326513391032,0.77141250867073,1.1405717162951816,2.1360841803646173,2.0736877981000106,0.436068101611127,1.6839252916336491,0.391257875172973,0.4158951343355471,2.01421,2.36044,2.92852,3.28162,2.99438,3.45217
57,0.928619711745278,0.4858012950533156,1.100002880588629,0.4218489900886104,0.6852750441741814,1.1507771872483217,0.7739184324323997,1.1075354898894,1.449749079682484,0.8233740427768212,0.9697450255872344,0.8184908703712858,0.6979973681753675,1.7973,1.98455,2.44253,2.96944,2.86087,3.04555
58,0.8916834618706754,0.3303847948333198,1.260766245188884,0.608507382646529,1.816700551345024,1.974452091769412,0.6236013240869305,1.13047943236225,1.7725934354077033,1.6544112159471338,1.16244840910987,2.4210168275581703,2.297391792957556,3.32047,3.33496,4.03049,4.69334,4.99837,5.25915
59,0.9584307932465794,1.4582881936202363,1.1715569921779303,1.352824228893993,1.664492819417034,1.850825412739999,0.3691798405895686,1.6995195488025236,0.6271140630169586,1.9353804194066635,0.75185164959357,0.8054579589989257,1.0547803291763616,2.58387,2.48593,3.08363,3.15427,3.93703,3.86196
60,0.7183199361002401,0.5650486812917136,0.6812420542526897,0.8602872229780401,0.7225337866085271,1.138599722190724,1.2401069433070693,0.6035031542593289,1.1064639134112562,0.6798886990516851,1.1558603621738377,0.8913306992802289,1.5376582261886298,2.40308,2.90149,3.0276,3.42947,3.87575,4.42732
61,0.9153860665827726,0.4393543480534483,0.9528820850259578,0.859722730173038,0.6293110620602,0.4184683409996066,0.4318199218520067,1.0176391519997572,1.179729360547917,0.6565939864981044,0.6594542013434226,1.051647403914106,1.051578120276679,1.59802,1.97708,2.26518,2.49238,2.47256,2.9789
62,0.2435523419155262,0.4025878188268611,0.5597583224469265,0.6014052735657369,0.9589921123870976,0.8339022791860786,0.4889100295226782,0.9138096469649076,0.4484600588278274,1.3924384161841397,0.802688059759826,0.7568812614196468,1.684782862455526,2.08761,2.30664,2.65325,2.90187,3.51113,3.51548
63,0.7395814309544002,0.9550703947501497,0.9175497297124516,1.3480332173294296,1.244639189602865,1.629601426534354,1.880155440603985,0.9321520170860584,0.3673944835712978,1.6745544106464625,1.6037221588517756,0.7811528066094668,1.8912211293003551,3.39859,3.83601,4.06309,4.64264,5.31965,5.58579
64,0.8207010317673111,0.3124315234542142,0.5119624725598496,0.9398718598401142,1.1135079722060202,0.5589555753340871,0.78170578848705,0.4395374645278604,0.969119799590518,1.393130309950562,1.495974881615224,0.9673626551946332,0.7073270660492768,1.91047,2.39929,2.65193,2.92795,3.28382,3.76605
65,0.2711197272701345,0.800637838907319,0.7238669553573117,1.117719782625428,0.8097631451261776,0.504519318982515,0.96550217376041,1.067592902717669,0.9678101784042508,1.2764111540557572,0.5730904828272165,1.4642796084459369,1.549438617154724,2.10965,2.38836,2.86826,3.1448,3.40054,3.73179
66,0.3375973426929146,0.5211248421369932,0.2765172074239823,0.9237430005568118,0.7063576581491755,0.6989536167876919,1.2301008882552855,0.5978017709942939,0.5187062100326264,0.6761513045353271,0.5907417863559659,1.0239725744072188,1.377641450129902,1.9893,2.56756,2.76947,2.88747,3.20653,3.37684
67,0.7345331814873318,0.5170274981723892,0.9110743082955204,0.5303990558366845,0.519674304996954,0.4849111608976836,0.6753665904586947,0.8332395152191284,1.2888304619023845,1.4373760108809,1.194518868264168,1.0922987663195116,1.6505441405023835,2.12245,2.63963,2.90242,3.49326,3.80543,4.21201
68,0.2029660711505655,1.162018843508541,0.7540367635343634,0.4801012577346811,1.796368457996775,1.481056579808459,1.5940698437153116,1.4681577424273262,0.769076836991106,1.1728800925114924,0.565543223600086,0.9395384677212456,1.2679582336398942,2.72321,3.21658,3.47682,3.73456,4.2832,4.39013
69,0.3228204176436911,0.7594944988149147,0.5471425852680343,0.3688072824866959,1.1434578633892507,0.4505897261141368,0.6430525788319867,1.37225787445384,1.388200766555947,0.5815628167853312,1.5421502003098997,1.0931508516166235,1.1859619083224229,1.83145,2.12572,2.39967,2.89864,2.85758,3.47326
70,0.8050456915767628,0.8438753219798499,0.464186433674746,0.6503508849964551,1.0155695003034988,1.1539406301923096,1.1318406143870363,0.8517398844542203,0.826337861348113,0.8229204802298719,0.9629643066723674,1.0596770884643527,1.6680357239503192,1.8569,2.25523,2.41541,2.71491,2.98445,3.34877
71,0.7088196684310594,0.6183565429048036,0.4836685815477349,1.3613117425844283,0.78634336371466,1.7547071871885978,1.222058241158697,0.3259021177739371,1.0140835340987115,0.8509049625591736,2.422987205761566,0.9655268352294916,2.5214191467777214,2.9759,3.24494,3.47694,4.04597,4.45451,5.44127
72,0.5091784806089453,0.8982306020701065,1.0953274496651495,0.3253286740365132,0.7272011446020308,1.1491596482964166,0.6363751949497908,0.4827730723269609,0.8392876526162484,0.6726970385819271,1.4560273275450863,1.6213480136582623,0.597292293228419,1.75527,1.95834,2.28445,2.51972,2.6556,3.15709
73,1.3338892656266177,1.5118601548986226,1.2036172443856308,1.5893345085352242,0.6154992774377772,1.7341735399482985,0.2897755830796955,2.0962252999454054,0.6334975168044898,2.1375712211509725,0.5808707804510818,0.6045263766519021,1.8470397687106856,2.41504,2.39418,3.09185,2.92337,3.85677,3.51053
74,0.2754732021117244,0.7566703596301763,0.9864043055632712,0.3603937065340091,0.6236321329100549,1.0599829585759937,0.5329179980001456,0.7813897403030933,1.2196573244504223,1.1355984907548022,0.5362104613188912,0.9898239564405048,0.8409093781438465,1.68218,1.83926,2.18629,2.49496,2.81428,2.77297
75,1.3260549897422862,0.7635897765886697,0.3242979430594706,1.7436178865467349,1.4582424628236197,0.9790799752118048,0.855733192427114,1.923162492306892,0.7424603988372506,0.5283368683140874,1.2812210229876675,1.2240691144950877,0.6178738211150842,1.70195,1.93994,2.54187,2.23621,2.37537,2.87514
76,0.859407207963819,0.8438058541828289,0.9261867578509776,0.7133321352381925,1.2286893066556643,0.91014105640481,0.7319449652336496,0.6845256279162112,1.321932215646434,1.0724778526844343,0.634763610965088,1.3819741634309333,1.0794018040194913,1.6857,2.0543,2.21431,2.74988,2.80009,3.02578
77,0.9044199810874552,0.4007221462715915,0.2994994858320333,0.743398388630542,0.6834049843038472,0.8925377102328156,1.2410410719369542,0.4134283137760766,0.5161659540929453,1.5252737984408955,0.6625597582041559,1.4886642164437422,1.127300545043941,2.03258,2.39341,2.77159,3.0658,3.66532,3.56607
78,0.2418113192113861,0.7134206859654031,0.3481505002358793,1.1219930426700104,0.6480068391505679,0.6416415939687806,1.3326814814231511,0.4267953293324399,0.5261983435635618,0.7285853748903537,1.0859367808297211,1.3163419153018554,1.2294267157962226,1.95366,2.42159,2.61761,2.89294,3.16301,3.47292
79,0.5157257516903174,0.5390630188691988,0.7606255183016618,0.4041779198916086,0.3734974610663092,0.8217787947750845,1.1114809114027129,0.4694692251344219,0.5944546362360514,1.0170338608060467,0.970740599105879,1.1069787992738,0.7501528503443324,1.86031,2.1878,2.32822,2.85681,3.01692,3.29326
80,0.2458325973778287,0.9165081981181656,0.4723746607362742,1.0121782032902775,0.9936564738535396,0.9595802498787144,1.1923394655981092,0.997452671544037,1.3868073318095742,0.797649825200402,1.28987397626622,1.0899204694685587,0.6694922532784803,2.15831,2.68858,2.8451,3.26999,3.29738,3.83893
81,1.4810280658673924,0.2557080348259308,0.2522861255842833,0.9448532749336108,1.861682213626939,0.8359142562851601,1.2678569722807078,0.5272350470671731,1.2885990558981295,1.4956720697716916,2.348320768788271,1.6604593203417777,1.6462240898982532,2.52341,3.14675,3.3802,3.92405,4.3861,4.77131
82,0.4671308430246424,0.8382907708330813,0.289609299139407,0.8811309360374552,0.8137879743223729,0.9040845728573969,0.6262093672073462,0.7168180527502216,0.6475714789655064,0.6244579789075517,1.2475272402518771,1.5529935468942633,0.9925148340367952,1.95303,2.17885,2.51879,2.78064,3.0839,3.49817
83,0.4773920693131342,0.4401441891639143,0.2937258854895134,0.9741433863921612,0.7974344071570402,1.1083832294396332,1.203074164009429,0.9269504424495504,1.1842207694356146,1.440745477737322,0.8506297149922479,1.5412293358791558,1.1339364852072744,2.70957,3.08882,3.50157,3.9862,4.37138,4.7379
84,1.2226787762748017,0.5731194996875795,1.2751275401142828,1.496439546141711,1.5628445782671527,1.816297233399873,1.756340503361695,1.2639222335109055,0.3576819868910323,1.1861982568640594,2.0512674678542844,2.086363452582789,0.7732957972682497,3.28386,3.55199,3.89036,4.25829,4.9579,5.47766
85,0.6372434883498393,0.4822621725602268,1.2438672055775828,1.3972281992630229,1.3335228823395575,1.4041966943438238,1.0905309494413495,0.5827169412907064,0.5286711602142614,0.6260896961823367,0.5375434713004045,0.6429403876675673,0.8802537864397036,2.6007,2.89748,3.37885,3.72948,3.98686,4.33102
86,0.3038685721665476,1.3368937100975593,1.6300446279377,1.3053712919671454,1.3880308471880485,1.7106889802903331,0.5131480154007242,2.148013583535513,2.2781954075852826,0.8532046262820273,0.7356032127254417,0.7275986074497733,1.650315694966111,3.17868,3.20493,4.07023,4.47776,4.38383,4.73416
87,1.4211856648056589,1.483468391797868,1.5421822756722603,1.113143698918036,0.7335666870263994,0.8801738180440888,1.338627129173599,1.7950348412708734,1.5827748817360492,0.3724131759057119,1.3369820370006953,2.028031827233404,1.4442326421519012,2.43663,2.83527,3.24849,3.49945,3.46101,4.33742
88,0.9445180529032076,0.2802756185610668,0.8240225908259522,0.8566607778598667,0.3916904628213271,0.4183495148664538,0.6870027838673886,1.2804276560385646,1.0617523340558104,1.102822070877186,1.0841941943791742,1.1168493983284964,0.9678309341458582,1.88683,2.30984,2.56848,3.00012,3.2363,3.7579
89,0.9473859036724432,0.929738847605942,0.9484056298239464,0.833233199430145,0.4244443584308348,0.4686596224582401,0.6166906285562824,1.0307808245762995,1.4090009026875436,0.955417050924958,0.8370832303517435,1.2800262585026605,1.1922077426215207,1.38172,1.47355,1.66772,2.02499,2.13433,2.34937
90,0.598247542188986,0.7995397748554756,0.3327506819124858,1.0812513626838882,0.4924292260623474,1.254814112852381,0.7048677092455423,0.843210744594535,0.9049646623511146,0.7140974332981306,0.7580373635609031,1.1957517281060033,1.3256980215224303,1.91488,2.09326,2.55128,2.5919,2.78345,2.90747
91,0.5386447553754873,0.5467714487362975,0.8760043140783903,1.0368831686620867,0.4368355863665586,1.10381884721374,1.0147796620977465,0.8539243891768543,0.9285108911892228,0.9849286894667348,0.7688748284776947,0.7180550590971632,1.433021942746178,2.42188,2.61226,2.93702,3.2809,3.72522,3.90241
92,0.3032240457456334,1.0124356764999085,1.030519731346716,0.8362110262481188,0.8227493906970335,1.1913874187320197,0.847139593452688,1.4015823793740805,0.4720977699378649,0.985382623261235,0.6079099999236703,0.6915599734804331,0.585628733376124,2.09918,2.04055,2.66099,2.58379,2.80269,3.20488
